date,close,open,high,low,volume
2026-06-04,558.8699951171875,573.0,587.0,554.22998046875,4956259.0
2026-06-05,557.2000122070312,579.8099975585938,595.0,548.780029296875,5535233.0
2026-06-08,563.6900024414062,558.5900268554688,573.7000122070312,557.4199829101562,3894742.0
2026-07-14,448.9800109863281,433.5,459.2900085449219,431.1000061035156,6659500.0
