date,close,open,high,low,volume
2026-06-02,56.7599983215332,56.22999954223633,56.970001220703125,56.060001373291016,1261800.0
2026-06-03,56.72999954223633,56.560001373291016,57.29999923706055,56.43000030517578,1085000.0
2026-06-04,57.0099983215332,57.560001373291016,57.77000045776367,56.41999816894531,1722590.0
2026-06-05,57.20000076293945,57.02999877929688,57.665000915527344,56.56499862670898,1500210.0
2026-06-08,57.33000183105469,57.040000915527344,57.93999862670898,56.74819946289063,1825215.0
2026-06-09,59.22999954223633,57.75,59.2599983215332,57.5,1271757.0
2026-06-10,57.220001220703125,58.52999877929688,59.04499816894531,57.20500183105469,1937381.0
2026-06-11,58.65999984741211,57.93999862670898,59.0,57.15999984741211,1657355.0
2026-06-12,59.08000183105469,59.150001525878906,59.619998931884766,58.41510009765625,1299427.0
2026-06-15,60.02000045776367,60.060001373291016,60.84999847412109,59.630001068115234,1508944.0
2026-06-16,60.2400016784668,60.220001220703125,61.22999954223633,60.16999816894531,933738.0
2026-06-17,57.880001068115234,60.13999938964844,60.79499816894531,57.71500015258789,1444114.0
2026-06-18,58.220001220703125,58.970001220703125,60.07500076293945,58.06999969482422,1601927.0
2026-06-22,58.68999862670898,58.09999847412109,58.73989868164063,57.60499954223633,2492673.0
2026-06-23,57.43999862670898,57.18999862670898,58.34999847412109,57.15999984741211,1167329.0
2026-06-24,60.18000030517578,58.18000030517578,60.95000076293945,58.36000061035156,1664674.0
2026-06-25,61.130001068115234,60.79999923706055,62.52000045776367,60.48600006103516,1224044.0
2026-06-26,61.720001220703125,61.58000183105469,62.345001220703125,60.540000915527344,2637407.0
2026-06-29,61.68000030517578,61.29999923706055,61.7599983215332,60.81999969482422,984705.0
2026-06-30,62.720001220703125,61.81999969482422,63.04999923706055,61.38999938964844,1042722.0
2026-07-01,62.13999938964844,62.459999084472656,63.0099983215332,61.75,1493572.0
2026-07-02,62.720001220703125,62.470001220703125,62.7599983215332,61.66230010986328,1673041.0
2026-07-06,62.45000076293945,62.59000015258789,62.68999862670898,61.619998931884766,1074307.0
2026-07-07,61.310001373291016,62.400001525878906,62.43000030517578,61.150001525878906,1188931.0
2026-07-08,59.470001220703125,60.27000045776367,60.560001373291016,58.90499877929688,1428932.0
2026-07-09,59.02000045776367,59.630001068115234,59.79999923706055,58.7599983215332,2029997.0
2026-07-10,60.43999862670898,59.43000030517578,61.38999938964844,59.1349983215332,1241902.0
2026-07-13,59.52999877929688,60.43999862670898,60.81999969482422,59.09000015258789,1266395.0
2026-07-14,60.869998931884766,60.16999816894531,60.959999084472656,59.40039825439453,1155245.0
2026-07-15,60.310001373291016,60.4900016784668,61.17499923706055,59.72999954223633,1455756.0
2026-07-16,60.52999877929688,59.86000061035156,61.68999862670898,59.52000045776367,1582388.0
2026-07-17,58.84999847412109,60.38999938964844,61.149898529052734,58.68000030517578,1691488.0
2026-07-20,58.880001068115234,59.2400016784668,59.20000076293945,58.02000045776367,1295544.0
2026-07-21,58.7599983215332,58.959999084472656,59.380001068115234,58.125,836518.0
2026-07-22,59.34999847412109,59.2599983215332,59.595001220703125,58.81499862670898,1082554.0
2026-07-23,59.4900016784668,59.41999816894531,59.970001220703125,58.650001525878906,1605779.0
2026-07-24,60.77999877929688,59.43999862670898,61.22999954223633,59.150001525878906,871210.0
2026-07-27,62.43999862670898,61.09999847412109,62.70000076293945,61.15499877929688,1273397.0
2026-07-28,64.01000213623047,63.09000015258789,64.37000274658203,62.95500183105469,1201883.0
2026-07-29,62.040000915527344,63.36000061035156,63.60499954223633,61.470001220703125,2054839.0
2026-07-30,59.810001373291016,64.44000244140625,64.7699966430664,59.04999923706055,2619505.0
2026-07-31,60.130001068115234,59.13999938964844,60.47249984741211,58.85499954223633,1535839.0
2026-08-03,60.72999954223633,60.619998931884766,61.435001373291016,60.125,1852571.0
2026-08-04,63.369998931884766,60.75,63.400001525878906,60.31499862670898,1290561.0
2026-08-05,63.18000030517578,63.06999969482422,63.595001220703125,62.68999862670898,1203063.0
2026-08-07,62.9900016784668,63.18999862670898,63.5,62.54999923706055,1169004.0
2026-08-10,62.40999984741211,63.61000061035156,63.69499969482422,62.165000915527344,907763.0
2026-08-11,63.66999816894531,62.5099983215332,63.93999862670898,62.459999084472656,778173.0
