date,close,open,high,low,volume
2026-06-02,50.16999816894531,48.7599983215332,51.400001525878906,48.560001373291016,54883700.0
2026-06-03,47.41999816894531,49.470001220703125,50.02000045776367,45.65999984741211,51041900.0
2026-06-04,46.900001525878906,45.2599983215332,47.84000015258789,45.209999084472656,31714050.0
2026-06-05,41.63999938964844,45.0,45.25,41.04010009765625,46868406.0
2026-06-08,43.9900016784668,43.79999923706055,44.72999954223633,42.18999862670898,31596521.0
2026-06-09,40.63999938964844,44.900001525878906,44.900001525878906,38.040000915527344,47208944.0
2026-06-10,29.270000457763672,35.599998474121094,36.500099182128906,29.13999938964844,188978616.0
2026-06-11,31.96999931335449,29.225000381469727,32.04999923706055,28.61000061035156,243368673.0
2026-06-12,30.459999084472656,30.81999969482422,31.799999237060547,29.450000762939453,84191483.0
2026-06-15,30.850000381469727,31.719900131225582,32.06999969482422,30.722000122070312,59853677.0
2026-06-16,29.21999931335449,30.670000076293945,30.75,29.1200008392334,53951457.0
2026-06-17,27.780000686645508,29.76000022888184,29.82999992370605,27.71999931335449,52960892.0
2026-06-18,30.65999984741211,28.440000534057617,30.90999984741211,28.280000686645508,67924163.0
2026-06-22,35.459999084472656,32.32979965209961,36.79999923706055,32.290000915527344,124395469.0
2026-06-23,33.31999969482422,33.2400016784668,34.40999984741211,32.80500030517578,55641861.0
2026-06-24,32.45000076293945,33.31999969482422,33.97999954223633,31.390100479125977,49708199.0
2026-06-25,31.68000030517578,33.34000015258789,33.68000030517578,31.359399795532227,43812423.0
2026-06-26,30.6299991607666,30.93000030517578,31.709999084472656,30.280000686645508,48134211.0
2026-06-29,28.14999961853028,31.0049991607666,31.21999931335449,27.75,87654934.0
2026-06-30,29.32999992370605,28.40999984741211,29.909900665283203,28.170000076293945,55428991.0
2026-07-01,27.64999961853028,28.200000762939453,28.6299991607666,27.479999542236328,48275650.0
2026-07-02,27.21999931335449,28.059999465942383,29.209999084472656,26.700000762939453,42319018.0
2026-07-06,27.190000534057617,27.475000381469727,27.739200592041016,26.739999771118164,30213158.0
2026-07-07,26.25,26.57999992370605,26.96999931335449,25.405000686645508,38674027.0
2026-07-08,28.170000076293945,26.13999938964844,28.21999931335449,26.030000686645508,35650755.0
2026-07-09,28.239999771118164,28.71769905090332,29.1200008392334,28.184999465942383,33084329.0
2026-07-10,28.309999465942383,28.280000686645508,29.0,27.90999984741211,23813393.0
2026-07-13,27.65999984741211,27.61100006103516,28.23990058898925,27.21500015258789,22683969.0
2026-07-14,27.64999961853028,27.96999931335449,28.1299991607666,27.31999969482422,21897836.0
2026-07-15,26.88999938964844,28.1299991607666,28.350000381469727,26.174999237060547,25267665.0
2026-07-16,24.68000030517578,26.520000457763672,26.71999931335449,24.655000686645508,35290109.0
2026-07-17,24.18000030517578,24.299999237060547,25.170000076293945,23.3799991607666,31794484.0
2026-07-20,23.82999992370605,24.34499931335449,24.539899826049805,23.77199935913086,23827292.0
2026-07-21,25.5,24.40999984741211,25.540000915527344,24.32999992370605,26859226.0
2026-07-22,30.559999465942383,28.93000030517578,32.284400939941406,28.5,162073657.0
2026-07-23,31.200000762939453,30.354999542236328,32.584999084472656,30.18000030517578,84323133.0
2026-07-24,30.100000381469727,30.57999992370605,31.32999992370605,29.280000686645508,48415205.0
2026-07-27,29.809999465942383,30.61000061035156,30.940000534057617,28.5,35099308.0
2026-07-28,28.450000762939453,28.61000061035156,28.8700008392334,27.1299991607666,36118334.0
2026-07-29,25.700000762939453,28.03499984741211,28.06999969482422,25.68000030517578,39299285.0
2026-07-30,27.729999542236328,26.799999237060547,28.16990089416504,26.65010070800781,37241621.0
2026-07-31,28.39999961853028,28.64999961853028,29.299999237060547,27.209999084472656,34196677.0
2026-08-03,28.63999938964844,28.01469993591309,28.924999237060547,27.440000534057617,23074388.0
2026-08-04,31.690000534057617,29.600000381469727,31.84000015258789,29.06999969482422,52445555.0
