date,close,open,high,low,volume
2026-06-04,106.98999786376952,106.9000015258789,107.83999633789062,105.56500244140624,891093.0
2026-06-05,109.2699966430664,107.6999969482422,110.125,107.51499938964844,1069509.0
2026-06-08,107.1500015258789,108.93000030517578,109.56999969482422,107.0500030517578,1374018.0
2026-06-09,107.98999786376952,106.88999938964844,108.58000183105467,106.13999938964844,943142.0
2026-06-10,108.7699966430664,109.12000274658205,109.44000244140624,108.20999908447266,972282.0
2026-06-11,108.25,109.55999755859376,110.25250244140624,108.06500244140624,1110871.0
2026-06-12,109.0,108.6999969482422,109.65499877929688,108.44000244140624,1331525.0
2026-06-15,109.56999969482422,108.30999755859376,110.11000061035156,107.9499969482422,959080.0
