date,close,open,high,low,volume
2026-06-02,93.76000213623048,92.4499969482422,94.0,90.12000274658205,238146.0
2026-06-03,96.0199966430664,93.4499969482422,97.0,93.4499969482422,260613.0
2026-06-04,93.04000091552734,95.75,95.91000366210938,91.91000366210938,219500.0
2026-06-05,90.54000091552734,92.81999969482422,93.62999725341795,89.68000030517578,252903.0
2026-06-08,91.3000030517578,93.0,95.47000122070312,90.38999938964844,278650.0
2026-06-09,89.08999633789062,89.4000015258789,89.91000366210938,88.6500015258789,4269.0
2026-06-10,93.27999877929688,92.25,93.31999969482422,91.9000015258789,6633.0
2026-06-11,85.93000030517578,86.63999938964844,86.63999938964844,85.12999725341797,4437.0
2026-06-12,84.29000091552734,86.63999938964844,87.2300033569336,83.19999694824219,207640.0
2026-06-15,81.36000061035156,81.0999984741211,81.48999786376953,80.91999816894531,811.0
2026-06-16,75.91999816894531,75.72000122070312,76.05999755859375,75.51000213623047,1366.0
2026-06-17,75.31999969482422,74.87999725341797,75.75,74.87999725341797,2364.0
2026-06-18,75.33000183105469,75.4000015258789,75.7300033569336,75.27999877929688,1103.0
2026-06-22,74.29000091552734,74.13999938964844,74.44999694824219,74.04000091552734,1148.0
2026-06-23,73.04000091552734,73.12999725341797,73.18000030517578,73.04000091552734,335.0
2026-06-24,69.80999755859375,69.94999694824219,70.02999877929688,69.66000366210938,676.0
2026-06-25,71.44999694824219,71.44000244140625,71.61000061035156,71.2699966430664,849.0
2026-06-26,70.23999786376953,71.44000244140625,71.86000061035156,68.55999755859375,222826.0
2026-06-29,70.37999725341797,70.43000030517578,70.5,70.25,412.0
2026-06-30,69.91999816894531,69.9800033569336,70.16999816894531,69.87999725341797,617.0
2026-07-01,68.02999877929688,68.02999877929688,68.16999816894531,67.94999694824219,521.0
2026-07-02,68.5,68.43000030517578,68.55999755859375,68.37000274658203,293.0
2026-07-06,68.66999816894531,68.58000183105469,68.72000122070312,68.58000183105469,418.0
2026-07-07,72.41999816894531,72.37999725341797,72.6500015258789,72.06999969482422,2994.0
2026-07-08,74.6500015258789,74.94999694824219,75.12999725341797,74.48999786376953,1561.0
2026-07-09,71.76000213623047,71.86000061035156,71.86000061035156,71.22000122070312,1315.0
2026-07-10,71.51000213623047,71.86000061035156,73.16000366210938,70.7699966430664,199285.0
2026-07-13,77.95999908447266,78.04000091552734,78.25,77.86000061035156,1072.0
2026-07-14,79.91000366210938,79.73999786376953,80.23999786376953,79.58999633789062,1145.0
2026-07-15,80.23999786376953,80.0,80.2699966430664,79.5999984741211,717.0
2026-07-16,78.98999786376953,78.86000061035156,79.06999969482422,78.80999755859375,857.0
2026-07-17,81.7699966430664,78.86000061035156,82.06999969482422,77.93000030517578,235014.0
2026-07-20,82.58000183105469,82.41999816894531,82.69000244140625,82.4000015258789,804.0
2026-07-21,84.62000274658203,84.69000244140625,84.75,84.55999755859375,433.0
2026-07-22,88.08000183105469,87.72000122070312,88.36000061035156,87.31999969482422,5550.0
