date,close,open,high,low,volume
2026-06-02,46.13999938964844,45.970001220703125,46.25,45.41999816894531,10663600.0
2026-06-03,46.43999862670898,46.09999847412109,46.86000061035156,45.900001525878906,12529500.0
2026-06-04,46.22999954223633,47.25,47.25,45.86000061035156,11095300.0
2026-06-05,46.9900016784668,46.369998931884766,47.209999084472656,46.20000076293945,13615300.0
2026-06-08,47.11000061035156,46.90999984741211,47.400001525878906,46.86000061035156,9096400.0
2026-06-09,47.27999877929688,47.255001068115234,47.54999923706055,46.720001220703125,9496902.0
2026-06-10,46.40999984741211,47.04999923706055,47.33000183105469,46.380001068115234,9290321.0
2026-06-11,47.3650016784668,46.70000076293945,47.65499877929688,46.540000915527344,11140789.0
2026-06-12,47.56999969482422,47.79999923706055,48.025001525878906,47.44200134277344,10835088.0
2026-06-15,47.38999938964844,47.630001068115234,47.7400016784668,46.81999969482422,13717888.0
2026-06-16,46.900001525878906,47.630001068115234,47.83000183105469,46.810001373291016,10109081.0
2026-06-17,45.56999969482422,46.869998931884766,46.89450073242188,45.152000427246094,13342611.0
2026-06-18,45.630001068115234,45.79999923706055,46.61000061035156,45.43000030517578,20138201.0
2026-06-22,46.20000076293945,45.630001068115234,46.334999084472656,45.5099983215332,8017574.0
2026-06-23,46.15999984741211,46.23500061035156,46.519901275634766,46.02000045776367,10076938.0
2026-06-24,46.060001373291016,46.15999984741211,46.89500045776367,45.93000030517578,12251853.0
2026-06-25,47.43999862670898,46.369998931884766,47.59000015258789,46.0099983215332,9700514.0
2026-06-26,47.65999984741211,47.834999084472656,47.90999984741211,47.18999862670898,19368305.0
2026-06-29,48.0099983215332,47.81999969482422,48.415000915527344,47.619998931884766,9342990.0
2026-06-30,47.52999877929688,47.915000915527344,47.915000915527344,47.17399978637695,11551582.0
