date,close,open,high,low,volume
2026-06-04,31.290000915527344,31.170000076293945,31.334999084472656,31.09499931335449,728578.0
2026-06-05,30.65999984741211,31.11000061035156,31.13500022888184,30.60969924926757,743839.0
2026-06-08,30.8700008392334,30.8799991607666,30.989999771118164,30.795000076293945,1954733.0
2026-06-09,30.780000686645508,30.920000076293945,30.959999084472656,30.450000762939453,887151.0
2026-06-10,30.799999237060547,30.799999237060547,30.95499992370605,30.795000076293945,1882533.0
2026-06-11,30.739999771118164,30.88999938964844,30.950000762939453,30.730300903320312,1712089.0
2026-06-12,30.81999969482422,30.809999465942383,30.924999237060547,30.76000022888184,1046392.0
2026-06-15,30.8799991607666,30.790000915527344,30.905000686645508,30.71999931335449,2633858.0
2026-06-16,30.6299991607666,30.799999237060547,30.809999465942383,30.59000015258789,1168655.0
2026-06-17,30.670000076293945,30.68000030517578,30.774999618530277,30.61000061035156,1246359.0
