date,close,open,high,low,volume
2026-06-02,21.18000030517578,20.600000381469727,21.280000686645508,20.57999992370605,13515500.0
2026-06-03,20.8799991607666,21.020000457763672,21.059999465942383,20.809999465942383,12652800.0
2026-06-04,21.670000076293945,21.09000015258789,21.670000076293945,21.06999969482422,11072800.0
2026-06-05,21.76000022888184,21.670000076293945,21.93000030517578,21.559999465942383,12561100.0
2026-06-08,21.790000915527344,21.790000915527344,21.950000762939453,21.670000076293945,13927800.0
2026-06-09,22.100000381469727,21.950000762939453,22.309999465942383,21.729900360107425,11616712.0
2026-06-10,21.979999542236328,22.11000061035156,22.489999771118164,21.665000915527344,21825132.0
2026-06-11,22.32999992370605,22.11000061035156,22.440000534057617,21.96500015258789,11417032.0
2026-06-12,22.700000762939453,22.56999969482422,22.78499984741211,22.5,10992153.0
2026-06-15,22.420000076293945,22.90999984741211,22.959999084472656,22.375,9666167.0
2026-06-16,22.75,22.690000534057617,22.809999465942383,22.51000022888184,8739500.0
2026-06-17,22.600000381469727,22.76000022888184,23.114999771118164,22.450000762939453,9040514.0
2026-06-18,22.59000015258789,22.84000015258789,22.89999961853028,22.5049991607666,8331660.0
2026-06-22,22.82999992370605,22.5,23.0,22.5,10755170.0
2026-06-23,23.020000457763672,22.780000686645508,23.059999465942383,22.709999084472656,11301248.0
2026-06-24,23.1200008392334,23.100000381469727,23.32999992370605,23.07379913330078,11157157.0
2026-06-25,23.40999984741211,23.270000457763672,23.71500015258789,23.25,11204318.0
2026-06-26,23.26000022888184,23.46999931335449,23.46999931335449,23.070199966430664,8836598.0
2026-06-29,23.14999961853028,23.1299991607666,23.350000381469727,23.06999969482422,9884784.0
2026-06-30,23.049999237060547,23.15999984741211,23.196399688720703,22.920000076293945,7145052.0
2026-07-01,23.25,23.059999465942383,23.51000022888184,22.924999237060547,9158003.0
2026-07-02,23.020000457763672,23.5,23.489999771118164,22.854999542236328,8268853.0
2026-07-06,23.43000030517578,22.96999931335449,23.450000762939453,22.989999771118164,12366091.0
2026-07-07,23.3700008392334,23.5,23.586000442504883,23.36000061035156,7013160.0
2026-07-08,22.63999938964844,23.25,23.25,22.489999771118164,10192743.0
2026-07-09,23.100000381469727,22.799999237060547,23.184999465942383,22.709999084472656,7740763.0
2026-07-10,23.299999237060547,23.280000686645508,23.44499969482422,23.190000534057617,11079445.0
2026-07-13,23.21999931335449,23.440000534057617,23.43000030517578,23.049999237060547,8465043.0
2026-07-14,23.299999237060547,23.375,23.538799285888672,23.104999542236328,8070676.0
2026-07-15,23.530000686645508,23.25,23.63500022888184,23.309999465942383,7553494.0
2026-07-16,23.989999771118164,23.540000915527344,24.040000915527344,23.6200008392334,9616046.0
2026-07-17,23.549999237060547,23.690000534057617,24.065000534057617,23.479999542236328,9877105.0
2026-07-20,23.31999969482422,23.57999992370605,23.731000900268555,23.23500061035156,14579419.0
2026-07-21,22.950000762939453,22.850000381469727,23.31999969482422,22.64999961853028,15852471.0
2026-07-22,23.11000061035156,22.76000022888184,23.11000061035156,22.725000381469727,13136771.0
2026-07-23,22.71999931335449,22.850000381469727,22.88999938964844,22.565000534057617,12094590.0
2026-07-24,22.64999961853028,22.700000762939453,22.88999938964844,22.565000534057617,6755240.0
2026-07-27,22.51000022888184,22.65999984741211,22.920000076293945,22.399999618530277,7339887.0
