date,close,open,high,low,volume
2026-06-04,523.2000122070312,515.1099853515625,532.1900024414062,499.8700866699219,28296824.0
2026-06-05,466.3800048828125,499.1199951171875,505.6199951171875,463.9700012207031,45749376.0
